deck_row_id,deck_id,oracle_semantic_identity,terminal_classification_identity,classification_status,terminal_requirement_ids
upgrades_unleashed:line-24,Upgrades Unleashed,2ef75cf3-30dc-4852-a6d1-1d6391fad022,260d924256fb4a69e108f05cb2146aee998d3d5aad377b340b0ee478e5f05cba,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters"",""cap.upkeep_trigger"",""cap.choice_number_x""]"
upgrades_unleashed:line-25,Upgrades Unleashed,4345c359-b9d6-43c8-997f-e00746e6e318,62865cc7443101bc6f0eb1a7f52cad888750031cd69fa00a24e61d8c08882e59,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.shuffle"",""cap.trigger"",""cap.counters"",""cap.choice_number_x""]"
upgrades_unleashed:line-26,Upgrades Unleashed,de1cfa83-2049-48ab-b093-2f120a3ef4f2,f20d9770de5dd1b28302f596a1929ba101037671f2eeb98c29c927df7a6cc1e0,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters""]"
upgrades_unleashed:line-27,Upgrades Unleashed,a9581345-87dc-4fbd-acc1-bb629f2cf40f,b2c7bb13327737b17b0c164a5713d4d41d9a12e0c6798963bde206dd3f113db5,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters""]"
upgrades_unleashed:line-28,Upgrades Unleashed,761021ce-4559-464e-aa03-85c2fe78e267,0a94cc31d76e4baa065c3a15c17a213b934f99318b7a4bd92f83a4b35b44179b,REVIEWED_CONFIRMED,"[""cap.counters"",""cap.continuous_ability"",""cap.grant_mana_ability""]"
upgrades_unleashed:line-29,Upgrades Unleashed,e3afc704-220f-498f-9eaa-0821b17dc24c,61c456a4d59bafa5c1bab396b16c147bcebdf56ac0d84223c6a390408da83e62,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.search_library""]"
upgrades_unleashed:line-30,Upgrades Unleashed,025f8db8-11d1-4c59-8e1f-004c9c843fd8,76a48d646d2d8a9368c4bfb9c7ac538e084b8b8164e864fb51c6dedb5bff10eb,REVIEWED_CORRECTED,"[""cap.target"",""cap.indestructible_until_eot""]"
upgrades_unleashed:line-31,Upgrades Unleashed,53d5d961-d6a3-49b1-b335-2c2b49972008,b6b322ea957f90ee905cc4a65e5c7c9d77227b37729b25a3687d2f794c2dcb45,REVIEWED_CORRECTED,"[""cap.destroy"",""cap.trigger"",""cap.counters"",""cap.mass_destruction""]"
upgrades_unleashed:line-32,Upgrades Unleashed,fa4afcf7-9cf7-4f67-95b9-1f7fe66bf332,27ace09f9a5585780e563ff0e873538eb2f68a7b5fd6b43e3305a363b882eaed,REVIEWED_CORRECTED,"[""cap.counters""]"
upgrades_unleashed:line-33,Upgrades Unleashed,796f1e1f-7fec-429d-82ae-125f541d6cc7,5979d2d2dcc69e98f5eb7c1a895e0c2f97a7c667ea422975482a1f292f02a854,REVIEWED_CORRECTED,"[""cap.damage"",""cap.target"",""cap.counters"",""cap.mode_choice"",""cap.token_creation"",""cap.token_or_counters"",""cap.mass_token_creation""]"
upgrades_unleashed:line-34,Upgrades Unleashed,40cbf2c0-041a-44df-a775-580012caab67,cb245ba2b699bb81ed585254964fca757f31089171e416ee5ebec311b0918f6e,REVIEWED_CONFIRMED,"[""cap.reveal"",""cap.bottom_order"",""cap.put_battlefield"",""cap.mass_library_traversal""]"
upgrades_unleashed:line-35,Upgrades Unleashed,8fef58ff-4743-4065-9df0-c5edf9aa2502,2b2d6696b1363d989fa882d308562435d8841ee8d236bda7725342fec2f035c9,REVIEWED_CONFIRMED,"[""cap.treasure"",""cap.aura_token"",""cap.multi_target"",""cap.choice_number_x"",""cap.linked_death_trigger""]"
upgrades_unleashed:line-36,Upgrades Unleashed,086b2564-9114-4ba2-94fd-b490f98f38a7,058c189bcc394798be58dac9dc5d22901ab8ea4ea2f22a310af8d853eb705174,REVIEWED_CORRECTED,"[""cap.damage"",""cap.choice_number_x""]"
upgrades_unleashed:line-37,Upgrades Unleashed,1593ea18-2f2f-4ab4-83fb-6ccc0bec8a90,b0968d7cd32e12d343fa751c322dff2afcd0f5e51b51fac5218a9fe0939ad481,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.shuffle"",""cap.search_library""]"
upgrades_unleashed:line-38,Upgrades Unleashed,8539f295-5d58-4436-a73a-b9277c4c7795,fae5a824bdb237aaa636e86fe50494d94ac515015a7166aeb9214346edfb3872,REVIEWED_CORRECTED,"[""cap.shuffle"",""cap.search_library""]"
upgrades_unleashed:line-39,Upgrades Unleashed,97407cd0-2bd2-4074-94d3-4ec3d243fa78,5332551b23e6d87bd338c4c2e0d6609079f3a6c8ba6df8d2645c1a0ff8ac3291,REVIEWED_CORRECTED,"[""cap.draw""]"
upgrades_unleashed:line-40,Upgrades Unleashed,d1d171de-1c6d-4fb9-817a-9c689c709f3d,b76d195472ed8e5fa6ea363557089f07becbfc9b1a6b029c51e1b368ad9228b5,REVIEWED_CORRECTED,"[""cap.draw"",""cap.life""]"
upgrades_unleashed:line-41,Upgrades Unleashed,50fd4cf3-c347-4eb9-ab15-a9b0c5ea8b0f,85bc4af7f7899bac45630358b5e44ce98201181d61286059212a75a8d594dcc0,REVIEWED_CORRECTED,"[""cap.draw"",""cap.target""]"
upgrades_unleashed:line-42,Upgrades Unleashed,8ba2a7ad-a09b-4f52-9c76-c70510dc4feb,c8f7d153fc4f1f944257224e14e4e557e9b691b9d88b66b310ce947d3dbde28e,REVIEWED_CORRECTED,"[""cap.kicker"",""cap.shuffle"",""cap.counters"",""cap.search_library""]"
upgrades_unleashed:line-43,Upgrades Unleashed,a4e5693f-12a0-451e-818d-d6efc7b4ed25,65507ee0c53d400e2a38bcea8017803fc74cfc469bb800df861f5a78e1611213,REVIEWED_CONFIRMED,"[""cap.all_required"",""cap.four_targets"",""cap.distinct_target_types""]"
upgrades_unleashed:line-44,Upgrades Unleashed,6dbeeb49-55c6-4ceb-94dd-3e4110dff8c0,5aaa31f77dd90acb255222cedb93b07c9d984593c96105741f7e7820b9317b47,REVIEWED_CONFIRMED,"[""cap.counters"",""cap.multi_target"",""cap.choice_number_x"",""cap.temporary_protection""]"
upgrades_unleashed:line-45,Upgrades Unleashed,07a0cba9-8768-4fd9-a3d5-b0f83b4bf8e8,4bef768eb7e72a06ed10068fad1a43bd3e860b322a7dad9b0e1d56d3a40cdf30,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.target""]"
upgrades_unleashed:line-46,Upgrades Unleashed,34d112c3-cc2d-4428-bd7f-568bda61bd30,4a058217babe3c7979973a72f44ff9d398c24082f097bae6e333dc9eace1ccab,REVIEWED_CORRECTED,"[""cap.damage"",""cap.discard_cost"",""cap.draw_discard"",""cap.choice_number_x""]"
upgrades_unleashed:line-47,Upgrades Unleashed,7735eeba-693b-47e2-bd51-414379cf1016,c051d85a816bd121e8463050122ddc46d6239054c2e9d69fec76ed2e14bfac33,REVIEWED_CORRECTED,"[""cap.target"",""cap.destroy""]"
upgrades_unleashed:line-48,Upgrades Unleashed,cf8a0782-f545-445e-abac-d9063dad696b,da03babfd96c79747ce9708f71cc22324ce2ceff444281b2f1a6179910c2aae1,REVIEWED_CORRECTED,"[""cap.draw"",""cap.damage"",""cap.target"",""cap.trigger"",""cap.choice_number_x"",""cap.combat_damage_trigger""]"
upgrades_unleashed:line-49,Upgrades Unleashed,db444262-c40f-4c80-9d14-265c32f77cf1,13016ef28d92d44e6dca8e2c5c9020e7a30a26c450ae4bdff6e16943bbb24d26,REVIEWED_CORRECTED,"[""cap.damage"",""cap.trigger"",""cap.equipment"",""cap.attack_trigger"",""cap.artifact_permanent""]"
upgrades_unleashed:line-50,Upgrades Unleashed,0bc7f093-bef0-4f1a-852c-4b75ebf54838,09209dc1329df1b377fe35d8499b93f7427a55327be4cbe9091916cb676b97e7,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
upgrades_unleashed:line-51,Upgrades Unleashed,dca51281-fb21-45b6-beb4-1f13397caee2,f64d93a137ade27b8c28508feed5e347984781fdaab1df474901863c94bfe202,REVIEWED_CONFIRMED,"[""cap.equipment"",""cap.dynamic_pt"",""cap.commander_dependent_equip_cost""]"
upgrades_unleashed:line-52,Upgrades Unleashed,83c69c05-173d-4c1b-9541-1dde474fef5f,bc28eb73b8e1fb259ce908d51e6a387557263c3076a39372c2c8675ef0ab9b94,REVIEWED_CONFIRMED,"[""cap.equipment"",""cap.dynamic_pt"",""cap.living_weapon"",""cap.graveyard_count""]"
upgrades_unleashed:line-53,Upgrades Unleashed,a02e1ca7-23c5-41e3-a744-72fc9e9dd8ba,0805b0f9957f74f69c905cf3e4985cadfec2aa17cffbabcb572afa7caf8e4afe,REVIEWED_CORRECTED,"[""cap.damage"",""cap.target"",""cap.equipment"",""cap.attachment"",""cap.artifact_permanent"",""cap.combat_damage_trigger""]"
upgrades_unleashed:line-54,Upgrades Unleashed,6ad8011d-3471-4369-9d68-b264cc027487,0edfee8a26567805c343d1bda8704c50b666f997b3413b1acb30bd250fda4949,REVIEWED_CONFIRMED,"[""cap.activation_cost"",""cap.mana_production"",""cap.artifact_permanent""]"
upgrades_unleashed:line-55,Upgrades Unleashed,c8b143ad-43ec-4e0d-a440-e348daa31391,cca3aa148b3a9abd662989237a1827365cdb9e10c005eeaab5e558d11d604cb6,REVIEWED_CORRECTED,"[""cap.target"",""cap.trigger"",""cap.equipment"",""cap.attachment"",""cap.attack_trigger"",""cap.artifact_permanent""]"
upgrades_unleashed:line-56,Upgrades Unleashed,e366afb3-c447-4bde-b358-41c8568142d5,79d757ce617bc30090deb0aa450053bbea398d31714a21be9d344b1308396d54,REVIEWED_CORRECTED,"[""cap.equipment"",""cap.artifact_permanent""]"
upgrades_unleashed:line-57,Upgrades Unleashed,1c69a41e-122a-42c1-98d4-56035d68cfc8,c095881f202523775d2366b9282522f6d1b9f1742712a1f8b7eca87f46b891dc,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.combat_damage_trigger"",""cap.return_to_hand_on_death""]"
upgrades_unleashed:line-58,Upgrades Unleashed,bec04768-c573-4886-9ca1-2511abc05a14,488161d3faeda4716d4ffafadd4148c437dcabd935f8c6a3d448a4e504ccc195,REVIEWED_CORRECTED,"[""cap.aura"",""cap.draw"",""cap.target"",""cap.trigger"",""cap.counters"",""cap.equipment"",""cap.mode_choice"",""cap.token_creation"",""cap.end_step_trigger"",""cap.token_or_counters"",""cap.mass_token_creation""]"
upgrades_unleashed:line-59,Upgrades Unleashed,006f4a62-8590-4ca0-9f51-3aea26cd1a54,78a3f2003e057d1b2912888f82d3b4a890dd1a2a0c5dd8e3cfba355a8c95d73b,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.modified"",""cap.death_trigger"",""cap.scaled_token_creation""]"
upgrades_unleashed:line-60,Upgrades Unleashed,a972630e-651e-439d-9412-5be50da9b934,b1234a083bfd153f3107153f1b487df8045a351cfa07c197e0d689b655c355e6,REVIEWED_CORRECTED,"[""cap.target"",""cap.counters"",""cap.equipment""]"
upgrades_unleashed:line-61,Upgrades Unleashed,4234f07e-583f-40db-8b47-7e16c7316e19,0d5a4c8945e6fe5db65c1b06cc6c4239abfe4dd42168dbe9b389e25b3a08d44c,REVIEWED_CORRECTED,"[""cap.aura"",""cap.delayed_trigger"",""cap.scaled_token_creation"",""cap.grant_activated_ability""]"
upgrades_unleashed:line-62,Upgrades Unleashed,564b1253-2e1f-46c5-b5ae-3932127ca614,9f7e17ec64010cceb82ccf0dc69f6add73ded71da489a901b101721ee58bc862,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.destroy"",""cap.upkeep_trigger"",""cap.library_traversal"",""cap.attach_to_new_object""]"
upgrades_unleashed:line-63,Upgrades Unleashed,44661108-d72f-4d02-9303-7e4b0ecf7e9c,d4177024ab5a90f21d2fbd8736cc31e432b41ab821e77ae50d414022990fe8ed,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.untap_lands"",""cap.attack_trigger"",""cap.totem_armor_replacement""]"
upgrades_unleashed:line-64,Upgrades Unleashed,5fff2bf4-9e26-4815-9bf6-672ed7e55b96,63abf7f43e488ed3d7a14bf4bfd1533bbafc6682a136ce192321958e75035d69,REVIEWED_CONFIRMED,"[""cap.aura"",""cap.attack_counter"",""cap.search_library"",""cap.sacrifice_threshold""]"
upgrades_unleashed:line-65,Upgrades Unleashed,70ed2052-f03c-461d-b32a-8835c97c559f,33f69326136f70991bd8a1a6b4999ff73e1215074cce71f072724963adffbd0d,REVIEWED_CORRECTED,"[""cap.aura"",""cap.draw"",""cap.damage"",""cap.destroy"",""cap.trigger"",""cap.replacement_effect""]"
upgrades_unleashed:line-66,Upgrades Unleashed,acfa77fd-3610-4f12-9c3c-bd860ce91700,b5f27b4d08d380652aa67d62b134fbaa259e582bc4df21f21075a844acc9bba6,REVIEWED_CONFIRMED,"[""cap.riot_choice"",""cap.counter_or_haste"",""cap.static_uncounterable""]"
upgrades_unleashed:line-67,Upgrades Unleashed,dfac0258-e148-4d7d-8ded-fc2466d9caa6,464c72b058936b88d4cd2cf406a6814bac8096f2ec6099f749f018c3cc41ad15,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-68,Upgrades Unleashed,0895c9b7-ae7d-4bb3-af17-3b75deb50a25,feeadba75b0cae107bc0fcde9bb70aa3beb14b669a7d2db7da8a769bb0df9364,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-69,Upgrades Unleashed,27b047e3-0d41-45e2-98e9-9391d7923a1e,86d0530f8dcff74596a40e9bce7cab12452176c5cd638e18ee5641b66727321e,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-70,Upgrades Unleashed,00de57d2-7cb6-4337-9bc6-f6711e4dfabf,c04c5b20e0712e17f37469cd31a45304f833cba392c45d228ec594b124a83e6c,REVIEWED_CORRECTED,"[""cap.reveal"",""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-71,Upgrades Unleashed,657243dd-e479-4f4b-99d2-09b55d833a35,bd67b28f704b94a9d5a3b49ac2034fb0183bd3e7202ddba83af4894bda7a219b,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-72,Upgrades Unleashed,23bbd091-f6ff-4514-97aa-42c08164b4eb,40e917b337a6871ede15877c55c57bd78a03a726d46ee9b3d608b4570f60ee3b,REVIEWED_CORRECTED,"[""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-73,Upgrades Unleashed,aa6723a2-75da-49f5-a1ba-cbfa82c55301,6dd34e3963c0d8c154cee5f844efd55724d0c4b64225d4338059ef04feaac1a6,REVIEWED_CORRECTED,"[""cap.counters"",""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-74,Upgrades Unleashed,e88027a6-24cc-4a8b-86db-734f26149ea8,dccfd663cceab7ab0e6bf3f5f40514e823b30767a19bd6df392eedf51c93cb6a,REVIEWED_CORRECTED,"[""cap.counters"",""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-75,Upgrades Unleashed,8d38194e-b607-4ff4-9c19-0e8636d463bf,852db6431de6a47f2deb477c19ff1de430a58e6d2d33ffd87e3029e33af0047e,REVIEWED_CORRECTED,"[""cap.trigger"",""cap.counters"",""cap.mana_ability"",""cap.attack_trigger"",""cap.mana_production""]"
upgrades_unleashed:line-76,Upgrades Unleashed,3baa8e38-ef93-435d-b63e-f781d5bfcc68,5b46d67c5262a5461f5ab6963beb16a337815953645fda0a26008f2c9b65855d,REVIEWED_CORRECTED,"[""cap.scry"",""cap.trigger"",""cap.bottom_order"",""cap.mana_ability"",""cap.mana_production""]"
upgrades_unleashed:line-77,Upgrades Unleashed,a3fb7228-e76b-4e96-a40e-20b5fed75685,84e5b3e549d2917ee493637b65fdcdbbe2464d1213b15b9f1946ac4313d5c0c6,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
upgrades_unleashed:line-78,Upgrades Unleashed,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,606c8a0bc12c616ed104857e3d3fd304ae6f797e6f5d12eb79f724c46dca5f15,REVIEWED_CONFIRMED,"[""cap.land_zone"",""cap.mana_source"",""cap.ordered_library_card""]"
